protocol_type,service,flag,src_bytes,dst_bytes,class,risk_score,ThreatCategory,Priority,anomaly_pred
tcp,smtp,SF,2462,332,normal,14.40792,Informational,P4-Low,0
udp,domain_u,SF,43,132,normal,14.546573,Informational,P4-Low,0
tcp,http,SF,367,3200,normal,6.713569,Informational,P4-Low,0
tcp,ftp_data,SF,832,0,anomaly,33.707925,Low,P3-Medium,0
tcp,private,S0,0,0,anomaly,13.390011,Informational,P4-Low,0
tcp,vmnet,REJ,0,0,anomaly,45.744054,Low,P3-Medium,0
udp,domain_u,SF,46,46,normal,11.417311,Informational,P4-Low,0
udp,domain_u,SF,44,44,normal,11.895049,Informational,P4-Low,0
tcp,smtp,SF,1207,333,normal,22.602998,Informational,P4-Low,0
tcp,http,SF,198,3534,normal,8.08656,Informational,P4-Low,0
udp,other,SF,516,4,normal,47.778432,Low,P3-Medium,0
tcp,http,SF,300,4142,normal,33.187997,Low,P3-Medium,0
tcp,http,SF,242,753,normal,1.500279,Informational,P4-Low,0
icmp,ecr_i,SF,1032,0,anomaly,45.611041,Low,P3-Medium,0
tcp,private,S0,0,0,anomaly,13.891594,Informational,P4-Low,0
icmp,eco_i,SF,8,0,anomaly,33.374824,Low,P3-Medium,0
tcp,ldap,S0,0,0,anomaly,21.672471,Informational,P4-Low,0
tcp,http,SF,54540,8314,anomaly,50.300466,Medium,P2-High,1
tcp,http,SF,248,575,normal,0.603856,Informational,P4-Low,0
tcp,ftp_data,SF,334,0,anomaly,19.861824,Informational,P4-Low,0
tcp,ftp_data,SF,334,0,anomaly,20.831507,Informational,P4-Low,0
tcp,http,SF,258,1955,normal,3.813012,Informational,P4-Low,0
tcp,http,SF,301,747,normal,1.436536,Informational,P4-Low,0
udp,other,SF,516,4,normal,39.555612,Low,P3-Medium,0
icmp,ecr_i,SF,1032,0,anomaly,48.453855,Low,P3-Medium,0
tcp,shell,S0,0,0,anomaly,19.53946,Informational,P4-Low,0
tcp,http,SF,334,277,normal,7.155443,Informational,P4-Low,0
tcp,auth,REJ,0,0,anomaly,43.832027,Low,P3-Medium,0
tcp,smtp,SF,800,329,normal,25.045122,Low,P3-Medium,0
tcp,klogin,S0,0,0,anomaly,14.845842,Informational,P4-Low,0
tcp,http,REJ,0,0,anomaly,39.502828,Low,P3-Medium,0
tcp,http,REJ,0,0,normal,59.832323,Medium,P2-High,1
tcp,login,S0,0,0,anomaly,13.718339,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,15.874548,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,13.532442,Informational,P4-Low,0
icmp,eco_i,SF,8,0,anomaly,39.201126,Low,P3-Medium,0
tcp,telnet,RSTO,126,179,anomaly,68.861696,Medium,P2-High,1
tcp,private,S0,0,0,anomaly,15.106321,Informational,P4-Low,0
tcp,ctf,S0,0,0,anomaly,21.501394,Informational,P4-Low,0
tcp,http,SF,296,1053,normal,2.020641,Informational,P4-Low,0
tcp,telnet,S0,0,0,anomaly,69.733732,Medium,P2-High,1
icmp,ecr_i,SF,520,0,anomaly,27.852826,Low,P3-Medium,0
tcp,ssh,S0,0,0,anomaly,13.427822,Informational,P4-Low,0
tcp,http,SF,203,1745,normal,5.567939,Informational,P4-Low,0
udp,private,SF,105,146,normal,17.222541,Informational,P4-Low,0
udp,other,SF,145,105,normal,57.09821,Medium,P2-High,1
tcp,private,RSTR,1,0,anomaly,72.483834,Medium,P2-High,1
tcp,daytime,S0,0,0,anomaly,21.068006,Informational,P4-Low,0
tcp,ftp_data,SF,641,0,normal,9.928342,Informational,P4-Low,0
tcp,ftp_data,SF,3690,0,normal,20.774607,Informational,P4-Low,0
tcp,http,SF,350,1183,normal,1.438034,Informational,P4-Low,0
tcp,http,S0,0,0,anomaly,34.769222,Low,P3-Medium,0
tcp,private,S0,0,0,anomaly,22.545272,Informational,P4-Low,0
udp,other,SF,147,105,normal,34.663173,Low,P3-Medium,0
tcp,http,SF,213,1108,normal,18.028291,Informational,P4-Low,0
tcp,http,SF,209,1861,normal,4.867324,Informational,P4-Low,0
tcp,finger,SF,0,0,anomaly,53.559639,Medium,P2-High,1
tcp,smtp,SF,681,391,normal,29.131005,Low,P3-Medium,0
tcp,ftp_data,SF,748,0,normal,19.113908,Informational,P4-Low,0
tcp,http,RSTO,257,0,normal,45.188639,Low,P3-Medium,0
udp,domain_u,SF,45,76,normal,12.327612,Informational,P4-Low,0
udp,domain_u,SF,46,80,normal,15.348295,Informational,P4-Low,0
tcp,http,SF,224,1551,normal,2.186098,Informational,P4-Low,0
tcp,other,REJ,0,0,anomaly,82.738052,Critical,P1-Critical,1
tcp,http,SF,241,245,normal,5.146838,Informational,P4-Low,0
tcp,finger,S0,0,0,anomaly,45.505611,Low,P3-Medium,0
tcp,imap4,S0,0,0,anomaly,17.524403,Informational,P4-Low,0
udp,domain_u,SF,44,71,normal,12.101938,Informational,P4-Low,0
tcp,whois,S0,0,0,anomaly,20.420148,Informational,P4-Low,0
udp,domain_u,SF,36,96,normal,29.487207,Low,P3-Medium,0
tcp,private,S0,0,0,anomaly,17.974639,Informational,P4-Low,0
tcp,http,SF,282,2469,normal,1.815711,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,12.558431,Informational,P4-Low,0
tcp,http,SF,385,361,normal,33.205563,Low,P3-Medium,0
tcp,nnsp,REJ,0,0,anomaly,42.276519,Low,P3-Medium,0
tcp,bgp,S0,0,0,anomaly,22.418867,Informational,P4-Low,0
icmp,urp_i,SF,183,0,normal,21.338979,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,15.129558,Informational,P4-Low,0
tcp,mtp,REJ,0,0,anomaly,42.039342,Low,P3-Medium,0
udp,other,SF,516,4,normal,36.182497,Low,P3-Medium,0
udp,private,SF,105,145,normal,14.584036,Informational,P4-Low,0
tcp,http,SF,214,5200,normal,1.598353,Informational,P4-Low,0
udp,domain_u,SF,44,75,normal,24.556893,Informational,P4-Low,0
tcp,IRC,SF,87,129,normal,39.350006,Low,P3-Medium,0
tcp,http,SF,235,370,normal,0.168024,Informational,P4-Low,0
tcp,http,SF,196,1344,normal,13.664267,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,17.834768,Informational,P4-Low,0
tcp,http,SF,213,14050,normal,6.102743,Informational,P4-Low,0
icmp,urp_i,SF,78,0,normal,30.343456,Low,P3-Medium,0
tcp,http,SF,209,1433,normal,3.29724,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,22.837643,Informational,P4-Low,0
udp,private,SF,1,0,anomaly,33.550567,Low,P3-Medium,0
tcp,exec,S0,0,0,anomaly,16.765227,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,16.251476,Informational,P4-Low,0
tcp,smtp,SF,1212,336,normal,24.915327,Informational,P4-Low,0
tcp,ftp_data,SF,5133876,0,anomaly,56.653713,Medium,P2-High,1
tcp,http,SF,282,3062,normal,4.658711,Informational,P4-Low,0
tcp,discard,S0,0,0,anomaly,18.612485,Informational,P4-Low,0
tcp,http,SF,318,1378,normal,1.325443,Informational,P4-Low,0
tcp,http,SF,302,1869,normal,2.287269,Informational,P4-Low,0
tcp,http,S0,0,0,normal,43.156257,Low,P3-Medium,0
udp,private,SF,100,0,anomaly,19.432675,Informational,P4-Low,0
tcp,smtp,SF,2137,328,normal,18.685009,Informational,P4-Low,0
tcp,iso_tsap,S0,0,0,anomaly,14.914716,Informational,P4-Low,0
tcp,telnet,SF,76,1188,normal,42.83192,Low,P3-Medium,0
udp,private,SF,1,0,anomaly,44.319763,Low,P3-Medium,0
tcp,finger,SF,8,0,normal,24.146801,Informational,P4-Low,0
tcp,time,S0,0,0,anomaly,16.589823,Informational,P4-Low,0
tcp,ftp_data,SF,16787,0,normal,35.154754,Low,P3-Medium,0
tcp,uucp,RSTO,0,0,anomaly,43.033268,Low,P3-Medium,0
tcp,http,SF,306,2507,normal,2.69738,Informational,P4-Low,0
tcp,smtp,SF,1375,332,normal,12.681035,Informational,P4-Low,0
tcp,http,SF,212,11836,normal,7.816192,Informational,P4-Low,0
tcp,telnet,S0,0,0,anomaly,15.627852,Informational,P4-Low,0
tcp,http_443,S0,0,0,anomaly,14.668239,Informational,P4-Low,0
tcp,remote_job,S0,0,0,anomaly,13.593235,Informational,P4-Low,0
tcp,http,SF,221,276,normal,2.34567,Informational,P4-Low,0
tcp,http,SF,306,541,normal,1.174644,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,19.827778,Informational,P4-Low,0
tcp,ldap,S0,0,0,anomaly,16.35778,Informational,P4-Low,0
tcp,ctf,S0,0,0,anomaly,20.023409,Informational,P4-Low,0
tcp,smtp,SF,2087,331,normal,11.947629,Informational,P4-Low,0
tcp,Z39_50,S0,0,0,anomaly,21.34253,Informational,P4-Low,0
tcp,http,SF,217,4459,normal,3.488437,Informational,P4-Low,0
tcp,smtp,SF,2232,334,normal,12.933188,Informational,P4-Low,0
tcp,gopher,S0,0,0,anomaly,20.342779,Informational,P4-Low,0
tcp,time,S0,0,0,anomaly,16.645733,Informational,P4-Low,0
udp,domain_u,SF,42,42,normal,13.009429,Informational,P4-Low,0
tcp,ftp,SF,1479,4145,normal,49.923225,Low,P3-Medium,1
tcp,http,SF,273,3145,normal,6.7746,Informational,P4-Low,0
tcp,http,SF,292,6669,normal,8.224759,Informational,P4-Low,0
tcp,auth,REJ,0,0,anomaly,46.355317,Low,P3-Medium,0
tcp,private,S0,0,0,anomaly,10.91062,Informational,P4-Low,0
tcp,ftp_data,SF,3775,0,normal,15.820668,Informational,P4-Low,0
tcp,ldap,S0,0,0,anomaly,19.292216,Informational,P4-Low,0
tcp,smtp,SF,920,331,normal,32.591777,Low,P3-Medium,0
tcp,http,SF,218,6329,normal,1.746459,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,16.099671,Informational,P4-Low,0
tcp,smtp,SF,1159,402,normal,24.667162,Informational,P4-Low,0
tcp,http,SF,216,1660,normal,1.119411,Informational,P4-Low,0
tcp,http,REJ,0,0,normal,51.874555,Medium,P2-High,1
tcp,http,SF,246,266,normal,35.595523,Low,P3-Medium,0
tcp,ftp_data,S0,0,0,anomaly,18.835618,Informational,P4-Low,0
tcp,ftp_data,SF,334,0,anomaly,19.101387,Informational,P4-Low,0
tcp,imap4,S0,0,0,anomaly,14.049563,Informational,P4-Low,0
icmp,eco_i,SF,8,0,anomaly,36.996064,Low,P3-Medium,0
tcp,http,SF,222,660,normal,1.120205,Informational,P4-Low,0
tcp,http,SF,216,330,normal,0.198559,Informational,P4-Low,0
tcp,iso_tsap,S0,0,0,anomaly,12.924988,Informational,P4-Low,0
tcp,http,REJ,0,0,normal,51.29389,Medium,P2-High,1
tcp,vmnet,S0,0,0,anomaly,16.888768,Informational,P4-Low,0
tcp,gopher,S0,0,0,anomaly,16.638139,Informational,P4-Low,0
tcp,http,REJ,0,0,normal,60.032905,Medium,P2-High,1
tcp,http,SF,325,1817,normal,1.924872,Informational,P4-Low,0
icmp,ecr_i,SF,1480,0,anomaly,27.00822,Low,P3-Medium,0
tcp,other,SF,4539,0,normal,38.105623,Low,P3-Medium,0
tcp,private,S0,0,0,anomaly,13.235194,Informational,P4-Low,0
udp,domain_u,SF,44,73,normal,15.329744,Informational,P4-Low,0
udp,domain_u,SF,46,46,normal,21.375898,Informational,P4-Low,0
tcp,http,SF,211,2081,normal,4.657758,Informational,P4-Low,0
tcp,http,SF,221,13125,normal,9.347419,Informational,P4-Low,0
tcp,sunrpc,S0,0,0,anomaly,16.7911,Informational,P4-Low,0
tcp,uucp,S0,0,0,anomaly,15.449997,Informational,P4-Low,0
tcp,http,SF,217,312,normal,1.426273,Informational,P4-Low,0
tcp,smtp,SF,978,331,normal,12.125306,Informational,P4-Low,0
tcp,smtp,SF,1419,329,normal,25.58026,Low,P3-Medium,0
tcp,http,SF,260,9981,normal,36.020657,Low,P3-Medium,0
tcp,private,REJ,0,0,anomaly,39.02269,Low,P3-Medium,0
tcp,private,REJ,0,0,anomaly,39.663703,Low,P3-Medium,0
tcp,private,S0,0,0,anomaly,13.277959,Informational,P4-Low,0
icmp,eco_i,SF,8,0,anomaly,40.63332,Low,P3-Medium,0
tcp,smtp,SF,1247,365,normal,31.989883,Low,P3-Medium,0
tcp,gopher,S0,0,0,anomaly,22.319559,Informational,P4-Low,0
icmp,ecr_i,SF,1032,0,anomaly,49.609258,Low,P3-Medium,1
tcp,supdup,S0,0,0,anomaly,19.206251,Informational,P4-Low,0
tcp,http,REJ,0,0,anomaly,41.901085,Low,P3-Medium,0
icmp,ecr_i,SF,520,0,anomaly,29.54231,Low,P3-Medium,0
tcp,csnet_ns,S0,0,0,anomaly,23.620501,Informational,P4-Low,0
tcp,ftp_data,SF,6601,0,normal,15.936334,Informational,P4-Low,0
tcp,ftp_data,S3,13,0,normal,37.123726,Low,P3-Medium,0
tcp,http,SF,343,585,normal,9.553793,Informational,P4-Low,0
tcp,smtp,SF,1898,364,normal,28.671876,Low,P3-Medium,0
tcp,private,S0,0,0,anomaly,20.640724,Informational,P4-Low,0
icmp,ecr_i,SF,520,0,anomaly,35.99654,Low,P3-Medium,0
icmp,ecr_i,SF,1032,0,anomaly,47.740677,Low,P3-Medium,0
tcp,echo,S0,0,0,anomaly,20.392302,Informational,P4-Low,0
tcp,http,SF,297,901,normal,2.212479,Informational,P4-Low,0
icmp,ecr_i,SF,520,0,anomaly,49.761963,Low,P3-Medium,1
tcp,http,SF,290,863,normal,3.796095,Informational,P4-Low,0
tcp,private,REJ,0,0,anomaly,73.104699,Medium,P2-High,1
tcp,private,S0,0,0,anomaly,13.172258,Informational,P4-Low,0
tcp,telnet,S0,0,0,normal,50.12648,Medium,P2-High,1
tcp,ftp_data,S0,0,0,anomaly,13.673116,Informational,P4-Low,0
tcp,auth,S0,0,0,anomaly,23.292892,Informational,P4-Low,0
tcp,private,RSTR,1,0,anomaly,70.65508,Medium,P2-High,1
tcp,http,SF,293,128,normal,9.869651,Informational,P4-Low,0
udp,domain_u,SF,44,72,normal,18.995678,Informational,P4-Low,0
tcp,http,SF,306,937,normal,2.358731,Informational,P4-Low,0
tcp,smtp,SF,848,342,normal,28.395859,Low,P3-Medium,0
tcp,finger,SF,9,141,normal,29.072836,Low,P3-Medium,0
tcp,http,SF,226,245,normal,4.359043,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,16.777246,Informational,P4-Low,0
tcp,http_443,S0,0,0,anomaly,13.657396,Informational,P4-Low,0
tcp,smtp,SF,204880,332,normal,23.359591,Informational,P4-Low,0
tcp,http,SF,242,406,normal,0.103928,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,15.654908,Informational,P4-Low,0
tcp,ftp_data,SF,641,0,normal,15.520539,Informational,P4-Low,0
tcp,telnet,SF,2565,30547,normal,65.570528,Medium,P2-High,1
tcp,private,S0,0,0,anomaly,43.396567,Low,P3-Medium,0
icmp,ecr_i,SF,1032,0,anomaly,36.976302,Low,P3-Medium,0
tcp,http,SF,295,1397,normal,3.813982,Informational,P4-Low,0
udp,domain_u,SF,42,84,normal,23.156662,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,18.675086,Informational,P4-Low,0
icmp,eco_i,SF,8,0,anomaly,39.075067,Low,P3-Medium,0
tcp,domain,S0,0,0,anomaly,20.347869,Informational,P4-Low,0
tcp,mtp,S0,0,0,anomaly,14.000598,Informational,P4-Low,0
tcp,http,SF,289,10913,normal,6.353664,Informational,P4-Low,0
icmp,eco_i,SF,8,0,anomaly,38.57638,Low,P3-Medium,0
tcp,finger,S0,0,0,normal,49.304739,Low,P3-Medium,1
tcp,private,S0,0,0,anomaly,13.051398,Informational,P4-Low,0
tcp,http,SF,324,2702,normal,6.668593,Informational,P4-Low,0
tcp,supdup,REJ,0,0,anomaly,40.198242,Low,P3-Medium,0
tcp,http,REJ,0,0,normal,56.326674,Medium,P2-High,1
tcp,http,REJ,0,0,normal,54.638816,Medium,P2-High,1
tcp,ftp,SF,320,1054,normal,35.142052,Low,P3-Medium,0
tcp,telnet,SF,553,2413,normal,36.743313,Low,P3-Medium,0
udp,domain_u,SF,45,110,normal,20.975153,Informational,P4-Low,0
tcp,domain,S0,0,0,anomaly,22.817156,Informational,P4-Low,0
tcp,ftp_data,REJ,0,0,anomaly,42.049804,Low,P3-Medium,0
tcp,http,SF,343,5109,normal,6.37923,Informational,P4-Low,0
tcp,private,RSTR,0,0,anomaly,69.94621,Medium,P2-High,1
icmp,ecr_i,SF,1480,0,anomaly,47.454192,Low,P3-Medium,0
tcp,discard,S0,0,0,anomaly,20.114004,Informational,P4-Low,0
tcp,uucp,S0,0,0,anomaly,17.308559,Informational,P4-Low,0
tcp,bgp,S0,0,0,anomaly,20.605765,Informational,P4-Low,0
tcp,ftp_data,SF,2194619,0,normal,31.068007,Low,P3-Medium,0
udp,domain_u,SF,43,76,normal,23.496399,Informational,P4-Low,0
tcp,http,SF,241,934,normal,2.804768,Informational,P4-Low,0
tcp,http,SF,228,31614,normal,11.479629,Informational,P4-Low,0
tcp,http,SF,233,2943,normal,4.964114,Informational,P4-Low,0
tcp,http,SF,309,3222,normal,3.073458,Informational,P4-Low,0
tcp,smtp,SF,926,330,normal,15.075103,Informational,P4-Low,0
tcp,ftp,SF,242,774,normal,33.026207,Low,P3-Medium,0
tcp,smtp,S0,0,0,anomaly,64.28991,Medium,P2-High,1
tcp,private,S0,0,0,anomaly,13.031665,Informational,P4-Low,0
tcp,finger,S0,0,0,normal,85.425026,Critical,P1-Critical,1
tcp,http,SF,312,6533,normal,4.30276,Informational,P4-Low,0
udp,domain_u,SF,44,161,normal,11.953667,Informational,P4-Low,0
tcp,smtp,SF,2092,363,normal,28.094463,Low,P3-Medium,0
tcp,ftp_data,SF,12,0,normal,13.335116,Informational,P4-Low,0
tcp,http,SF,295,559,normal,2.076811,Informational,P4-Low,0
udp,other,SF,145,105,normal,40.976122,Low,P3-Medium,0
tcp,http,SF,274,12922,normal,4.416838,Informational,P4-Low,0
tcp,private,REJ,0,0,anomaly,58.170799,Medium,P2-High,1
tcp,http,SF,281,8525,normal,9.085867,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,13.111702,Informational,P4-Low,0
icmp,eco_i,SF,8,0,anomaly,37.624777,Low,P3-Medium,0
tcp,private,S0,0,0,anomaly,21.581055,Informational,P4-Low,0
tcp,http,SF,230,744,normal,1.720729,Informational,P4-Low,0
udp,domain_u,SF,35,51,normal,17.485338,Informational,P4-Low,0
tcp,exec,RSTO,0,0,anomaly,42.456971,Low,P3-Medium,0
udp,domain_u,SF,45,45,normal,13.947042,Informational,P4-Low,0
tcp,http,SF,233,1651,normal,1.138523,Informational,P4-Low,0
tcp,sql_net,RSTR,0,0,anomaly,61.882343,Medium,P2-High,1
tcp,domain,S0,0,0,anomaly,18.197669,Informational,P4-Low,0
tcp,smtp,SF,2652,337,normal,8.762098,Informational,P4-Low,0
udp,private,SF,105,146,normal,15.183664,Informational,P4-Low,0
tcp,telnet,S0,0,0,anomaly,17.062245,Informational,P4-Low,0
icmp,ecr_i,SF,1032,0,anomaly,46.34961,Low,P3-Medium,0
tcp,http,SF,339,19790,normal,10.024917,Informational,P4-Low,0
tcp,ftp_data,SF,2194619,0,normal,29.928528,Low,P3-Medium,0
tcp,smtp,SF,2570,373,normal,15.51283,Informational,P4-Low,0
udp,other,SF,146,105,normal,35.269609,Low,P3-Medium,0
icmp,eco_i,SF,8,0,anomaly,38.510185,Low,P3-Medium,0
tcp,bgp,S0,0,0,anomaly,20.309629,Informational,P4-Low,0
tcp,http,REJ,0,0,normal,62.622091,Medium,P2-High,1
udp,domain_u,SF,42,121,normal,20.304177,Informational,P4-Low,0
tcp,private,REJ,0,0,anomaly,43.440711,Low,P3-Medium,0
tcp,private,REJ,0,0,anomaly,42.858492,Low,P3-Medium,0
tcp,http,REJ,0,0,normal,64.073068,Medium,P2-High,1
tcp,private,S0,0,0,anomaly,14.788657,Informational,P4-Low,0
tcp,http,SF,266,2424,normal,7.764036,Informational,P4-Low,0
tcp,http,SF,304,30973,normal,12.907336,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,13.078994,Informational,P4-Low,0
tcp,http,SF,299,3200,normal,1.266861,Informational,P4-Low,0
tcp,http,SF,224,2051,normal,3.650317,Informational,P4-Low,0
tcp,http,REJ,0,0,normal,52.660532,Medium,P2-High,1
tcp,http,SF,156,6139,normal,6.99308,Informational,P4-Low,0
icmp,ecr_i,SF,30,0,normal,37.234828,Low,P3-Medium,0
tcp,private,S0,0,0,anomaly,11.815515,Informational,P4-Low,0
tcp,link,S0,0,0,anomaly,13.023562,Informational,P4-Low,0
tcp,http,SF,158,4049,normal,10.712666,Informational,P4-Low,0
tcp,http,SF,239,655,normal,3.290502,Informational,P4-Low,0
udp,domain_u,SF,42,102,normal,48.143635,Low,P3-Medium,0
tcp,time,S0,0,0,anomaly,15.802256,Informational,P4-Low,0
tcp,private,REJ,0,0,anomaly,39.71776,Low,P3-Medium,0
tcp,smtp,S0,0,0,anomaly,17.781128,Informational,P4-Low,0
tcp,http,SF,214,660,normal,7.045217,Informational,P4-Low,0
icmp,ecr_i,SF,520,0,anomaly,27.758034,Low,P3-Medium,0
tcp,time,S0,0,0,anomaly,15.838547,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,15.637169,Informational,P4-Low,0
tcp,http,SF,222,397,normal,8.247523,Informational,P4-Low,0
tcp,discard,RSTO,0,0,anomaly,49.560993,Low,P3-Medium,1
tcp,smtp,SF,2250,332,normal,12.016739,Informational,P4-Low,0
tcp,http,SF,213,20669,normal,23.287732,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,13.348552,Informational,P4-Low,0
udp,private,SF,28,0,anomaly,35.293297,Low,P3-Medium,0
icmp,ecr_i,SF,8,0,anomaly,25.172861,Low,P3-Medium,0
tcp,X11,REJ,0,0,anomaly,66.462347,Medium,P2-High,1
tcp,private,S0,0,0,anomaly,16.300736,Informational,P4-Low,0
udp,private,SF,1,0,anomaly,27.088564,Low,P3-Medium,0
tcp,http,SF,214,9673,normal,3.021252,Informational,P4-Low,0
tcp,http,SF,260,2354,normal,6.83124,Informational,P4-Low,0
icmp,ecr_i,SF,8,0,anomaly,25.708213,Low,P3-Medium,0
tcp,http,SF,326,1691,normal,0.346626,Informational,P4-Low,0
tcp,telnet,S0,0,0,anomaly,48.770415,Low,P3-Medium,0
tcp,http,REJ,0,0,normal,51.809428,Medium,P2-High,1
icmp,ecr_i,SF,1032,0,anomaly,47.587297,Low,P3-Medium,0
icmp,ecr_i,SF,1032,0,anomaly,28.760848,Low,P3-Medium,0
tcp,exec,RSTO,0,0,anomaly,42.456971,Low,P3-Medium,0
tcp,ftp_data,SF,12,0,normal,10.382968,Informational,P4-Low,0
udp,other,SF,146,0,normal,32.235275,Low,P3-Medium,0
udp,domain_u,SF,45,45,normal,18.773675,Informational,P4-Low,0
tcp,http,SF,201,798,normal,0.756816,Informational,P4-Low,0
tcp,hostnames,REJ,0,0,anomaly,42.058396,Low,P3-Medium,0
icmp,eco_i,SF,8,0,anomaly,38.285411,Low,P3-Medium,0
tcp,smtp,S3,1765,327,normal,51.627323,Medium,P2-High,1
tcp,smtp,SF,848,334,normal,12.222579,Informational,P4-Low,0
tcp,smtp,SF,937,373,normal,23.246899,Informational,P4-Low,0
tcp,Z39_50,S0,0,0,anomaly,24.248186,Informational,P4-Low,0
tcp,smtp,SF,950,479,normal,23.755575,Informational,P4-Low,0
tcp,link,S0,0,0,anomaly,13.162054,Informational,P4-Low,0
tcp,Z39_50,S0,0,0,anomaly,18.533394,Informational,P4-Low,0
tcp,http,SF,352,3326,normal,5.232401,Informational,P4-Low,0
tcp,telnet,SF,203,4267,normal,22.24391,Informational,P4-Low,0
tcp,smtp,SF,1295,375,normal,25.874875,Low,P3-Medium,0
tcp,http,SF,259,4567,normal,3.86539,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,14.069853,Informational,P4-Low,0
tcp,ftp_data,SF,7321,0,normal,13.422586,Informational,P4-Low,0
tcp,smtp,SF,3245,399,normal,23.069291,Informational,P4-Low,0
tcp,smtp,SF,638,337,normal,25.932817,Low,P3-Medium,0
tcp,smtp,SF,1188,333,normal,33.39278,Low,P3-Medium,0
tcp,discard,S0,0,0,anomaly,15.593359,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,14.55033,Informational,P4-Low,0
udp,domain_u,SF,30,0,normal,34.475419,Low,P3-Medium,0
tcp,smtp,SF,881,329,normal,29.487014,Low,P3-Medium,0
tcp,http,REJ,0,0,normal,66.355012,Medium,P2-High,1
tcp,http,SF,210,1537,normal,2.031926,Informational,P4-Low,0
tcp,http,SF,288,4136,normal,2.930094,Informational,P4-Low,0
tcp,http,SF,200,526,normal,0.858787,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,13.339092,Informational,P4-Low,0
tcp,http,SF,382,526,normal,4.333912,Informational,P4-Low,0
tcp,http,SF,210,1313,normal,3.987488,Informational,P4-Low,0
udp,private,SF,1,0,anomaly,26.933396,Low,P3-Medium,0
tcp,uucp,RSTO,0,0,anomaly,44.091531,Low,P3-Medium,0
tcp,private,S0,0,0,anomaly,22.794123,Informational,P4-Low,0
udp,domain_u,SF,44,44,normal,11.670763,Informational,P4-Low,0
tcp,http,SF,214,306,normal,1.481612,Informational,P4-Low,0
tcp,bgp,S0,0,0,anomaly,21.545027,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,15.049785,Informational,P4-Low,0
tcp,http,SF,214,2280,normal,3.710609,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,33.112566,Low,P3-Medium,0
tcp,smtp,SF,1019,360,normal,13.409652,Informational,P4-Low,0
tcp,http,SF,238,1484,normal,0.93262,Informational,P4-Low,0
icmp,ecr_i,SF,1032,0,anomaly,50.868064,Medium,P2-High,1
tcp,http,REJ,0,0,normal,53.069575,Medium,P2-High,1
tcp,http,SF,221,791,normal,6.910931,Informational,P4-Low,0
tcp,time,S0,0,0,anomaly,15.979308,Informational,P4-Low,0
tcp,login,S0,0,0,anomaly,14.966645,Informational,P4-Low,0
tcp,http,SF,187,14664,normal,5.295991,Informational,P4-Low,0
udp,domain_u,SF,44,126,normal,9.40161,Informational,P4-Low,0
tcp,smtp,S0,0,0,anomaly,15.072574,Informational,P4-Low,0
tcp,bgp,REJ,0,0,anomaly,45.366543,Low,P3-Medium,0
tcp,http,SF,167,8159,normal,15.128376,Informational,P4-Low,0
tcp,http,S0,0,0,anomaly,63.964851,Medium,P2-High,1
tcp,ftp_data,SF,334,0,anomaly,19.56333,Informational,P4-Low,0
tcp,smtp,SF,92884,328,normal,21.886471,Informational,P4-Low,0
tcp,other,REJ,0,0,normal,55.332593,Medium,P2-High,1
tcp,http,SF,190,622,normal,2.260523,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,15.555647,Informational,P4-Low,0
tcp,smtp,SF,2516,324,normal,25.727593,Low,P3-Medium,0
tcp,smtp,SF,1436,337,normal,16.470766,Informational,P4-Low,0
tcp,http,SF,162,37895,normal,13.648844,Informational,P4-Low,0
udp,domain_u,SF,46,128,normal,22.021643,Informational,P4-Low,0
tcp,http_443,S0,0,0,anomaly,14.236018,Informational,P4-Low,0
tcp,http,SF,234,10012,normal,6.605012,Informational,P4-Low,0
tcp,http,SF,229,268,normal,0.795482,Informational,P4-Low,0
